id,answer,category,question,type,questionnaire,prompts_q,prompts_a,context
313457eb-f171-4497-99d4-25fb971a9f9e,"AKW100, AX100, AX100",Products interested in,Which of our products are you interested in?,MULTI_SELECT,1,"The followoing is the question topic for generation: Products interested in;    To generate the question, write a natural question regarding 'Products interested in'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Which of our products are you interested in?'. The answer options are 'AKW100, AX100, AX100'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",The AKW100 and AX100 are both of interest.
92be0772-2471-4a67-bcb3-18894db1fb5d,AX100,Products interested in,Which of our products are you interested in?,MULTI_SELECT,1,"The followoing is the question topic for generation: Products interested in;    To generate the question, write a natural question regarding 'Products interested in'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Which of our products are you interested in?'. The answer options are 'AX100'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We are interested in the AX100.
54c28cbb-1da5-4797-a60a-69bf7f67d4d6,"Email, Phone, Schedule a Visit, No action, Phone, Schedule a Visit, No action, Schedule a Visit, No action, No action",What kind of follow up is planned,What kind of follow up is planned?,MULTI_SELECT,1,"The followoing is the question topic for generation: What kind of follow up is planned;    To generate the question, write a natural question regarding 'What kind of follow up is planned'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'What kind of follow up is planned?'. The answer options are 'Email, Phone, Schedule a Visit, No action, Phone, Schedule a Visit, No action, Schedule a Visit, No action, No action'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We plan to schedule a visit.
46cd9717-6aa9-4d75-8bc6-965b4fdf7d9d,"Phone, Schedule a Visit, No action, Schedule a Visit, No action, No action",What kind of follow up is planned,What kind of follow up is planned?,MULTI_SELECT,1,"The followoing is the question topic for generation: What kind of follow up is planned;    To generate the question, write a natural question regarding 'What kind of follow up is planned'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'What kind of follow up is planned?'. The answer options are 'Phone, Schedule a Visit, No action, Schedule a Visit, No action, No action'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.","A phone call is planned, and we may schedule a visit depending on the outcome."
fd93612d-b5a7-4ac8-b3bf-6b2e441f7ef6,"Schedule a Visit, No action, No action",What kind of follow up is planned,What kind of follow up is planned?,MULTI_SELECT,1,"The followoing is the question topic for generation: What kind of follow up is planned;    To generate the question, write a natural question regarding 'What kind of follow up is planned'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'What kind of follow up is planned?'. The answer options are 'Schedule a Visit, No action, No action'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We'll schedule a visit.
0448361d-b380-4a4b-ac53-db242983a293,No action,What kind of follow up is planned,What kind of follow up is planned?,MULTI_SELECT,1,"The followoing is the question topic for generation: What kind of follow up is planned;    To generate the question, write a natural question regarding 'What kind of follow up is planned'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'What kind of follow up is planned?'. The answer options are 'No action'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",No further action is planned at this time.
6727080a-43f2-4198-9ae9-d5265c2968a2,"Stephan Maier, Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Stephan Maier, Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please cc: Stephan Maier and Joachim Wagner.
06f2722d-fc46-43d7-b019-e1c687268eb2,"Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Joachim Wagner and Erik Schneider.
63ac3407-81ba-46c1-bdd4-44399f52a737,"Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please cc: Erik Schneider and Oliver Eibel.
200568b3-2cc0-4e93-8fdf-e5d46423b2f2,"Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, short text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Oliver Eibel and Angelina Haug.
