id,answer,category,question,type,questionnaire,prompts_q,prompts_a,context
313457eb-f171-4497-99d4-25fb971a9f9e,"AKW100, AX100, AX100",Products interested in,Which of our products are you interested in?,MULTI_SELECT,1,"The followoing is the question topic for generation: Products interested in;    To generate the question, write a natural question regarding 'Products interested in'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'Which of our products are you interested in?'. The answer options are 'AKW100, AX100, AX100'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.","We are very interested in the AX100.  The AKW100 is also on our radar, but the AX100's specifications are currently better aligned with our immediate needs."
92be0772-2471-4a67-bcb3-18894db1fb5d,AX100,Products interested in,Which of our products are you interested in?,MULTI_SELECT,1,"The followoing is the question topic for generation: Products interested in;    To generate the question, write a natural question regarding 'Products interested in'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'Which of our products are you interested in?'. The answer options are 'AX100'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We are very interested in the AX100.  We've reviewed the specifications and believe it would be a good fit for our current project.
54c28cbb-1da5-4797-a60a-69bf7f67d4d6,"Email, Phone, Schedule a Visit, No action, Phone, Schedule a Visit, No action, Schedule a Visit, No action, No action",What kind of follow up is planned,What kind of follow up is planned?,MULTI_SELECT,1,"The followoing is the question topic for generation: What kind of follow up is planned;    To generate the question, write a natural question regarding 'What kind of follow up is planned'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'What kind of follow up is planned?'. The answer options are 'Email, Phone, Schedule a Visit, No action, Phone, Schedule a Visit, No action, Schedule a Visit, No action, No action'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We plan to follow up with a phone call to discuss next steps.  We'll then schedule a visit to your facility if needed to further clarify some details.
46cd9717-6aa9-4d75-8bc6-965b4fdf7d9d,"Phone, Schedule a Visit, No action, Schedule a Visit, No action, No action",What kind of follow up is planned,What kind of follow up is planned?,MULTI_SELECT,1,"The followoing is the question topic for generation: What kind of follow up is planned;    To generate the question, write a natural question regarding 'What kind of follow up is planned'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'What kind of follow up is planned?'. The answer options are 'Phone, Schedule a Visit, No action, Schedule a Visit, No action, No action'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We'd like to schedule a visit to discuss our needs in more detail. A phone call beforehand might be helpful to coordinate the visit and ensure we're prepared.
fd93612d-b5a7-4ac8-b3bf-6b2e441f7ef6,"Schedule a Visit, No action, No action",What kind of follow up is planned,What kind of follow up is planned?,MULTI_SELECT,1,"The followoing is the question topic for generation: What kind of follow up is planned;    To generate the question, write a natural question regarding 'What kind of follow up is planned'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'What kind of follow up is planned?'. The answer options are 'Schedule a Visit, No action, No action'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",We plan to schedule a visit to your offices to see the product in action and discuss implementation.
0448361d-b380-4a4b-ac53-db242983a293,No action,What kind of follow up is planned,What kind of follow up is planned?,MULTI_SELECT,1,"The followoing is the question topic for generation: What kind of follow up is planned;    To generate the question, write a natural question regarding 'What kind of follow up is planned'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'What kind of follow up is planned?'. The answer options are 'No action'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",No further action is planned at this time. We will reach out if we have any further questions.
6727080a-43f2-4198-9ae9-d5265c2968a2,"Stephan Maier, Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Stephan Maier, Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Stephan Maier and Joachim Wagner on all follow-up communications.
06f2722d-fc46-43d7-b019-e1c687268eb2,"Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Joachim Wagner, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please CC Joachim Wagner and Erik Schneider on any follow-up correspondence.
63ac3407-81ba-46c1-bdd4-44399f52a737,"Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Erik Schneider, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Erik Schneider and Oliver Eibel on all future correspondence.
200568b3-2cc0-4e93-8fdf-e5d46423b2f2,"Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Oliver Eibel, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please send a copy of all follow-up communications to Oliver Eibel and Angelina Haug.
040e5aa8-79af-4033-a9bb-dd02591da101,"Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Angelina Haug, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Angelina Haug and Johannes Wagner on all follow-up emails.
c333e0fc-9a9d-4046-94bf-55e382c14f91,"Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Marisa Peng, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please cc Marisa Peng and Johannes Wagner on any further correspondence.
4801f26f-5f21-4135-9745-cb3723511eba,"Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Johannes Wagner, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Johannes Wagner and Jessica Hanke on all follow-up emails.
f3367795-f31f-4c16-8f2d-681f5135d82e,"Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Jessica Hanke, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please include Jessica Hanke and Tim Persson in any follow-up communications.
0705a961-7d4a-48a7-a370-5f29bcb66cd6,"Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson",Who to copy in follow up,Who should be copied in on follow-up communications?,MULTI_SELECT,1,"The followoing is the question topic for generation: Who to copy in follow up;    To generate the question, write a natural question regarding 'Who to copy in follow up'.     Keep a human tone to simulate the situation of a questionnaire. Output the question as plain text.    If the question already is a coherent sentence, return it with no modifications. Be extra careful    not to alter the semantic meaning of answers in the slightest and try to keep the wording as is.    Examples: Question topic: 'What kind of follow up is planned' Generated Question: 'What kind of follow up is planned?'    Question topic: 'What is the size of your business unit' Generated Question: 'What is the size of your business unit?'","To answer the questionnaire, write a natural, medium length text answer to the following question:     'Who should be copied in on follow-up communications?'. The answer options are 'Sandro Kalter, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Jens Roschmann, Domiki Stein, Sean Kennin, Tim Persson, Domiki Stein, Sean Kennin, Tim Persson, Sean Kennin, Tim Persson, Tim Persson'. Always incorporate at least one of the answers.     Keep a human tone to simulate the situation of a questionnaire and return the answer as unstructured, plain text.",Please copy Sandro Kalter and Tim Persson on all follow-up communications.
